@relation 'job_change_data_scientist-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,14,13-weka.filters.unsupervised.attribute.NumericToBinary-R13-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,14,13-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R9-10'

@attribute city {city_103,city_40,city_21,city_115,city_162,city_176,city_160,city_46,city_61,city_114,city_13,city_159,city_102,city_67,city_100,city_16,city_71,city_104,city_64,city_101,city_83,city_105,city_73,city_75,city_41,city_11,city_93,city_90,city_36,city_20,city_57,city_152,city_19,city_65,city_74,city_173,city_136,city_98,city_97,city_50,city_138,city_82,city_157,city_89,city_150,city_70,city_175,city_94,city_28,city_59,city_165,city_145,city_142,city_26,city_12,city_37,city_43,city_116,city_23,city_99,city_149,city_10,city_45,city_80,city_128,city_158,city_123,city_7,city_72,city_106,city_143,city_78,city_109,city_24,city_134,city_48,city_144,city_91,city_146,city_133,city_126,city_118,city_9,city_167,city_27,city_84,city_54,city_39,city_79,city_76,city_77,city_81,city_131,city_44,city_117,city_155,city_33,city_141,city_127,city_62,city_53,city_25,city_2,city_69,city_120,city_111,city_30,city_1,city_140,city_179,city_55,city_14,city_42,city_107,city_18,city_139,city_180,city_166,city_121,city_129,city_8,city_31,city_171}
@attribute city_development_index numeric
@attribute gender {Male,Female,Other}
@attribute relevent_experience {'Has relevent experience','No relevent experience'}
@attribute enrolled_university {no_enrollment,'Full time course','Part time course'}
@attribute education_level {Graduate,Masters,'High School',Phd,'Primary School'}
@attribute major_discipline {STEM,'Business Degree',Arts,Humanities,'No Major',Other}
@attribute experience {>20,15,5,<1,11,13,7,17,2,16,1,4,10,14,18,19,12,3,6,9,8,20}
@attribute training_hours numeric
@attribute target_binarized {0,1}

@data
city_73,0.754,Male,'Has relevent experience',no_enrollment,Graduate,STEM,10,23,1
city_61,0.913,Male,'No relevent experience',no_enrollment,Graduate,STEM,3,19,1
city_103,0.92,Male,'No relevent experience','Full time course',Graduate,STEM,<1,54,1
city_21,0.624,Male,'No relevent experience','Full time course','High School',STEM,11,50,1
city_160,0.92,Male,'No relevent experience',no_enrollment,Graduate,Other,15,72,1
city_160,0.92,Male,'Has relevent experience','Full time course',Graduate,STEM,7,42,1
city_21,0.624,Male,'No relevent experience','Full time course',Graduate,STEM,1,162,1
city_21,0.624,Male,'No relevent experience','Full time course','High School',STEM,2,8,1
city_128,0.527,Male,'No relevent experience','Full time course',Graduate,STEM,<1,12,1
city_180,0.698,Male,'Has relevent experience',no_enrollment,Graduate,Other,15,31,1
city_114,0.926,Male,'No relevent experience',no_enrollment,Graduate,STEM,9,30,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,49,1
city_11,0.55,Male,'Has relevent experience',no_enrollment,Graduate,STEM,4,30,1
city_126,0.479,Male,'No relevent experience',no_enrollment,Graduate,STEM,>20,26,1
city_21,0.624,Male,'Has relevent experience','Full time course',Graduate,STEM,5,164,1
city_160,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,64,1
city_69,0.856,Male,'Has relevent experience',no_enrollment,'High School',STEM,>20,35,1
city_21,0.624,Male,'No relevent experience','Full time course',Graduate,STEM,5,7,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,1,35,1
city_41,0.827,Male,'Has relevent experience','Full time course',Graduate,STEM,17,100,1
city_149,0.689,Male,'Has relevent experience',no_enrollment,Graduate,STEM,3,68,1
city_21,0.624,Male,'No relevent experience',no_enrollment,Graduate,STEM,5,264,1
city_24,0.698,Male,'No relevent experience',no_enrollment,Masters,STEM,10,28,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Masters,STEM,4,105,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,'Business Degree',>20,180,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Masters,STEM,3,56,1
city_21,0.624,Male,'Has relevent experience','Full time course',Graduate,STEM,2,10,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,4,57,1
city_103,0.92,Female,'No relevent experience',no_enrollment,Graduate,STEM,3,214,1
city_102,0.804,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,21,1
city_21,0.624,Male,'Has relevent experience','Full time course',Graduate,Other,3,57,1
city_160,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,6,114,1
city_160,0.92,Male,'No relevent experience','Full time course','High School',STEM,9,44,1
city_21,0.624,Male,'No relevent experience',no_enrollment,Graduate,STEM,6,50,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,19,9,1
city_65,0.802,Male,'No relevent experience','Full time course',Graduate,STEM,4,114,1
city_41,0.827,Male,'Has relevent experience','Full time course','High School',STEM,4,6,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,61,1
city_103,0.92,Male,'No relevent experience','Full time course',Graduate,STEM,4,106,1
city_21,0.624,Male,'No relevent experience',no_enrollment,Graduate,STEM,<1,14,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,9,11,1
city_90,0.698,Male,'No relevent experience','Full time course',Graduate,STEM,5,27,1
city_83,0.923,Male,'Has relevent experience','Part time course',Graduate,STEM,17,200,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,7,8,1
city_16,0.91,Male,'No relevent experience','Full time course',Graduate,STEM,7,33,1
city_19,0.682,Male,'No relevent experience','Full time course',Graduate,STEM,3,12,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,'Business Degree',6,15,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,6,96,1
city_105,0.794,Female,'No relevent experience',no_enrollment,Graduate,'Business Degree',<1,12,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,1,50,1
city_21,0.624,Male,'Has relevent experience','Full time course',Masters,STEM,7,66,1
city_16,0.91,Male,'No relevent experience',no_enrollment,Graduate,STEM,>20,27,1
city_46,0.762,Male,'Has relevent experience',no_enrollment,Graduate,STEM,2,100,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Masters,STEM,1,54,1
city_21,0.624,Male,'No relevent experience',no_enrollment,'Primary School',STEM,5,156,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,3,13,1
city_21,0.624,Male,'Has relevent experience','Full time course',Graduate,STEM,>20,214,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,'Business Degree',6,166,1
city_73,0.754,Male,'No relevent experience','Full time course',Graduate,STEM,6,11,1
city_21,0.624,Male,'No relevent experience',no_enrollment,'High School',STEM,5,184,1
city_16,0.91,Male,'Has relevent experience',no_enrollment,Masters,STEM,15,40,1
city_103,0.92,Male,'No relevent experience','Full time course',Graduate,STEM,7,4,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,<1,124,1
city_128,0.527,Male,'Has relevent experience','Part time course',Masters,STEM,13,20,1
city_21,0.624,Male,'No relevent experience',no_enrollment,Graduate,STEM,1,48,1
city_103,0.92,Male,'No relevent experience','Full time course',Graduate,STEM,4,34,1
city_21,0.624,Male,'No relevent experience','Full time course',Graduate,STEM,4,41,1
city_21,0.624,Male,'Has relevent experience','Full time course',Masters,STEM,6,95,1
city_27,0.848,Male,'No relevent experience','Full time course','High School',STEM,1,56,1
city_19,0.682,Male,'Has relevent experience','Full time course',Graduate,STEM,3,156,1
city_103,0.92,Female,'No relevent experience','Full time course',Graduate,STEM,4,38,1
city_74,0.579,Male,'No relevent experience','Full time course','High School',STEM,3,9,1
city_21,0.624,Male,'No relevent experience',no_enrollment,Masters,Other,>20,204,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,7,116,1
city_21,0.624,Male,'No relevent experience','Full time course',Graduate,STEM,<1,50,1
city_128,0.527,Male,'Has relevent experience',no_enrollment,Masters,STEM,5,46,1
city_21,0.624,Male,'Has relevent experience','Full time course',Graduate,STEM,4,18,1
city_21,0.624,Male,'No relevent experience','Full time course',Graduate,STEM,<1,17,1
city_150,0.698,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,24,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,8,100,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Masters,STEM,5,56,1
city_21,0.624,Male,'No relevent experience',no_enrollment,Graduate,STEM,4,129,1
city_89,0.925,Male,'Has relevent experience',no_enrollment,Graduate,STEM,13,292,1
city_67,0.855,Male,'Has relevent experience','Part time course',Graduate,STEM,2,73,1
city_160,0.92,Male,'Has relevent experience',no_enrollment,Graduate,Arts,3,28,1
city_114,0.926,Male,'No relevent experience',no_enrollment,Masters,STEM,15,20,1
city_103,0.92,Male,'No relevent experience','Full time course','High School',STEM,12,8,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Masters,STEM,5,12,1
city_159,0.843,Male,'No relevent experience','Full time course',Graduate,'No Major',<1,23,1
city_44,0.725,Male,'Has relevent experience','Full time course',Graduate,STEM,6,10,1
city_67,0.855,Male,'Has relevent experience','Full time course',Graduate,STEM,8,11,1
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,STEM,7,51,1
city_103,0.92,Male,'No relevent experience',no_enrollment,Masters,Arts,4,6,1
city_103,0.92,Male,'No relevent experience',no_enrollment,Graduate,STEM,2,56,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,6,99,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,9,51,1
city_21,0.624,Male,'Has relevent experience','Full time course',Masters,STEM,6,6,1
city_21,0.624,Male,'Has relevent experience','Full time course',Graduate,STEM,3,45,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,3,36,1
city_16,0.91,Male,'No relevent experience','Full time course',Graduate,STEM,5,43,1
city_21,0.624,Male,'No relevent experience',no_enrollment,Graduate,Humanities,2,43,1
city_136,0.897,Male,'Has relevent experience',no_enrollment,Graduate,STEM,6,40,1
city_16,0.91,Other,'No relevent experience','Full time course',Graduate,STEM,8,53,1
city_103,0.92,Male,'No relevent experience','Full time course',Graduate,STEM,5,113,1
city_116,0.743,Male,'Has relevent experience',no_enrollment,Masters,STEM,4,23,1
city_90,0.698,Male,'No relevent experience',no_enrollment,Graduate,STEM,<1,55,1
city_16,0.91,Male,'Has relevent experience',no_enrollment,'High School',STEM,>20,54,1
city_61,0.913,Male,'No relevent experience','Full time course',Masters,STEM,4,23,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,14,28,1
city_61,0.913,Male,'No relevent experience','Full time course',Graduate,STEM,11,77,1
city_67,0.855,Male,'Has relevent experience',no_enrollment,Graduate,STEM,4,11,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Masters,STEM,3,110,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,15,7,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,1,158,1
city_21,0.624,Male,'No relevent experience','Full time course',Graduate,STEM,<1,50,1
city_116,0.743,Male,'No relevent experience','Full time course',Graduate,STEM,7,33,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Masters,STEM,<1,26,1
city_114,0.926,Male,'Has relevent experience',no_enrollment,'High School',STEM,11,26,1
city_21,0.624,Male,'No relevent experience','Full time course',Graduate,STEM,11,87,1
city_103,0.92,Male,'No relevent experience','Full time course',Graduate,STEM,9,78,1
city_128,0.527,Male,'No relevent experience','Full time course','High School',STEM,<1,2,1
city_103,0.92,Male,'No relevent experience','Full time course',Graduate,STEM,2,50,1
city_67,0.855,Male,'Has relevent experience',no_enrollment,Graduate,STEM,7,52,1
city_131,0.68,Male,'Has relevent experience',no_enrollment,Graduate,STEM,7,64,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,10,216,1
city_103,0.92,Male,'No relevent experience','Full time course',Graduate,STEM,4,14,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,107,1
city_145,0.555,Other,'No relevent experience','Part time course',Graduate,STEM,3,12,1
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,STEM,7,56,1
city_149,0.689,Male,'Has relevent experience','Full time course',Graduate,STEM,10,90,1
city_16,0.91,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,56,1
city_21,0.624,Male,'No relevent experience',no_enrollment,Graduate,STEM,4,54,1
city_21,0.624,Male,'Has relevent experience','Part time course',Graduate,STEM,4,114,1
city_21,0.624,Male,'No relevent experience','Full time course',Graduate,STEM,6,56,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Masters,STEM,4,212,1
city_144,0.84,Male,'Has relevent experience',no_enrollment,Graduate,STEM,10,78,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,5,30,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,3,36,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,5,46,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Masters,STEM,7,19,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,6,1
city_126,0.479,Male,'Has relevent experience','Full time course',Graduate,STEM,2,48,1
city_10,0.895,Male,'Has relevent experience','Full time course',Graduate,STEM,9,10,1
city_116,0.743,Male,'No relevent experience',no_enrollment,Graduate,STEM,2,43,1
city_11,0.55,Male,'Has relevent experience','Full time course',Graduate,STEM,3,56,1
city_61,0.913,Male,'Has relevent experience',no_enrollment,Masters,STEM,12,158,1
city_26,0.698,Male,'No relevent experience','Full time course','High School',STEM,2,15,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,3,52,1
city_160,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,9,22,1
city_21,0.624,Male,'No relevent experience','Full time course','High School',STEM,4,9,1
city_64,0.666,Male,'Has relevent experience',no_enrollment,Graduate,STEM,16,118,1
city_41,0.827,Male,'No relevent experience','Full time course',Graduate,STEM,8,88,1
city_40,0.776,Female,'No relevent experience',no_enrollment,Masters,STEM,1,49,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,34,1
city_21,0.624,Male,'No relevent experience',no_enrollment,Masters,STEM,2,14,1
city_11,0.55,Male,'Has relevent experience',no_enrollment,Graduate,STEM,1,145,1
city_71,0.884,Male,'Has relevent experience',no_enrollment,Masters,STEM,14,65,1
city_40,0.776,Female,'No relevent experience',no_enrollment,Masters,STEM,1,19,1
city_75,0.939,Male,'Has relevent experience',no_enrollment,Graduate,STEM,2,32,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Phd,Arts,1,62,1
city_160,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,8,304,1
city_102,0.804,Male,'Has relevent experience',no_enrollment,Masters,STEM,13,84,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,10,13,1
city_143,0.74,Male,'Has relevent experience',no_enrollment,Graduate,STEM,14,7,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Masters,STEM,4,13,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,8,136,1
city_21,0.624,Male,'Has relevent experience','Part time course',Graduate,STEM,11,109,1
city_160,0.92,Male,'Has relevent experience','Full time course',Graduate,STEM,7,87,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,8,23,1
city_103,0.92,Male,'No relevent experience',no_enrollment,Masters,Humanities,14,45,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Masters,STEM,5,29,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,5,56,1
city_114,0.926,Male,'No relevent experience','Full time course',Graduate,STEM,1,139,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,12,40,1
city_45,0.89,Male,'Has relevent experience',no_enrollment,Graduate,'Business Degree',>20,86,1
city_16,0.91,Male,'Has relevent experience','Part time course',Graduate,Humanities,6,23,1
city_102,0.804,Male,'No relevent experience','Part time course',Masters,STEM,7,139,1
city_61,0.913,Male,'No relevent experience','Full time course',Graduate,STEM,3,15,1
city_103,0.92,Male,'Has relevent experience','Part time course',Graduate,STEM,9,136,1
city_100,0.887,Male,'Has relevent experience',no_enrollment,Graduate,Other,6,106,1
city_21,0.624,Male,'Has relevent experience','Full time course',Graduate,STEM,13,2,1
city_50,0.896,Male,'Has relevent experience',no_enrollment,Graduate,STEM,14,28,1
city_145,0.555,Male,'Has relevent experience',no_enrollment,Masters,STEM,19,57,1
city_103,0.92,Male,'No relevent experience',no_enrollment,Graduate,STEM,3,17,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,134,1
city_16,0.91,Male,'Has relevent experience',no_enrollment,Masters,STEM,>20,34,1
city_136,0.897,Male,'Has relevent experience',no_enrollment,Masters,STEM,19,16,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,'Business Degree',6,24,1
city_103,0.92,Male,'No relevent experience','Full time course',Graduate,STEM,4,84,1
city_11,0.55,Male,'Has relevent experience','Part time course',Masters,STEM,9,10,1
city_160,0.92,Male,'No relevent experience',no_enrollment,Graduate,Humanities,17,34,1
city_21,0.624,Male,'No relevent experience',no_enrollment,Masters,STEM,2,58,1
city_100,0.887,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,12,1
city_118,0.722,Male,'No relevent experience','Part time course','High School',STEM,1,56,1
city_93,0.865,Male,'Has relevent experience','Full time course',Graduate,STEM,11,20,1
city_123,0.738,Male,'Has relevent experience','Full time course',Graduate,STEM,10,102,1
city_103,0.92,Female,'No relevent experience',no_enrollment,Graduate,Humanities,2,74,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Masters,STEM,8,68,1
city_160,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,>20,72,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,5,141,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Masters,STEM,5,11,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,12,77,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Masters,Arts,>20,13,1
city_21,0.624,Male,'Has relevent experience',no_enrollment,Graduate,STEM,5,80,1
city_21,0.624,Male,'Has relevent experience','Part time course',Graduate,STEM,4,50,1
city_114,0.926,Male,'No relevent experience','Part time course','High School',STEM,3,105,1
city_103,0.92,Male,'No relevent experience','Full time course','High School',STEM,3,16,1
city_103,0.92,Male,'No relevent experience','Full time course',Graduate,STEM,3,17,1
city_70,0.698,Male,'Has relevent experience','Full time course',Graduate,STEM,10,7,1
city_11,0.55,Male,'No relevent experience','Full time course',Graduate,STEM,5,92,1
city_114,0.926,Male,'No relevent experience','Part time course',Masters,STEM,16,10,1
city_176,0.764,Male,'No relevent experience',no_enrollment,Graduate,STEM,5,36,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Graduate,STEM,10,107,1
city_162,0.767,Male,'Has relevent experience',no_enrollment,Graduate,STEM,15,60,1
city_74,0.579,Male,'Has relevent experience',no_enrollment,Masters,STEM,5,79,1
city_41,0.827,Male,'Has relevent experience',no_enrollment,'High School',STEM,11,26,1
city_103,0.92,Other,'Has relevent experience',no_enrollment,Graduate,STEM,4,150,1
city_16,0.91,Female,'No relevent experience','Full time course',Graduate,STEM,9,89,1
city_67,0.855,Male,'No relevent experience','Full time course',Graduate,Other,3,13,1
city_103,0.92,Male,'No relevent experience','Part time course','High School',STEM,3,36,1
city_103,0.92,Male,'No relevent experience','Full time course',Graduate,STEM,3,9,1
city_103,0.92,Male,'Has relevent experience',no_enrollment,Masters,STEM,13,116,1
city_142,0.727,Male,'Has relevent experience',no_enrollment,Masters,STEM,7,50,1
city_136,0.897,Male,'No relevent experience',no_enrollment,Masters,Arts,4,51,1
city_45,0.89,Male,'No relevent experience','Full time course',Graduate,STEM,4,107,1
